fwd_seg_size_avg,pkt_len_std,pkt_len_max,fwd_pkt_len_std,subflow_fwd_byts,pkt_len_var,pkt_size_avg,totlen_fwd_pkts,pkt_len_mean,fwd_pkt_len_mean,capture_id,Label,Attack_Type
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
508.7272727272728,375.1992933032935,875,401.2403702405128,5596,140774.50969529085,322.7368421052632,5596,322.7368421052632,508.7272727272728,flood_02,1,dos_flood
